"","Family","Subfamily","Tribe","Genus","animal","type","caste.number","caste.number.ref","colony.size","colony.size.ref","queen.mating.frequency.original","queen.number.continuous","queen.number.binary","Inherent_Constraints_Scale","Conditional_Constraints_Scale","Constraints_Confidence","Constraints_Scale_Notes","Ref.2","Supercolonial.Helantera.review_no.stringent.nonstringent","social.parasite.Antwiki_no.yes","clonal","hybridisation","Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies","Min_size","Max_size","Raw_Data_all_workers","Sample_size_all_workers","Queen_HW_mean","Queen_HW_mean.1","Sample_size_queen","Raw_data_queen"
"1380","Formicidae","Dorylinae",NA,"Parasyscia - was cerapachys_polynikes","Parasyscia_polynikes","ant",1,"Oster & Wilson, 1978",20,"Holldobler & Wilson, 1990","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1381","Formicidae","Myrmicinae","Attini","Paratrachymyrmex - synonymous with Trachymyrmex_cornetzi","Paratrachymyrmex_cornetzi","ant",1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",161.83,"Ferguson-Gow et al., 2014","1.21","1",0,NA,NA,NA,"",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1382","Formicidae","Formicinae","Plagiolepidini","Petalomyrmex","Petalomyrmex_phylax","ant",1,"Blanchard & Moreau, 2017",2978,"Debout et al., 2009","",NA,NA,NA,NA,NA,"",NA,0,0,0,0,0,0.503,0.568,"0.538, 0.529, 0.547, 0.503, 0.568, 0.508, 0.507, 0.518, 0.522",9,NA,NA,NA,NA
"1383","Formicidae","Myrmicinae","Pheidolini - Should be Attini","Pheidole","Pheidole_adrianoi","ant",2,"Holldobler & Wilson, 1990",350,"King & Porter, 2007","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1384","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_bicarinata","ant",2,"Holldobler & Wilson, 1990; Rajakumar et al., 2018",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1385","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_biconstricta","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1386","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_bicornis","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1387","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_bilimeki","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1388","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_cerebrosior","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1389","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_cramptoni","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",172,"Kaspari & Vargo, 1995","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1390","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_dentata","ant",2,"Holldobler&Wilson, 1990; Huang et al., 2013; Rajakumar et al., 2018",942.86,"Shik, 2008; King & Porter, 2007; Kaspari & Vargo, 1995","",NA,NA,4,4,1,"no ovaries in this species. Khila, A. & Abouheif, E. 2010. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 365(1540): 617-630.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1391","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_dentigula","ant",2,"Holldobler & Wilson, 1990",300,"King & Porter, 2007","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1392","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_desertorum","ant",2,"Huang, 2010; Holldobler & Wilson, 1990",9881,"Helms, 1995","","1",0,4,4,1,"no ovaries. Helms, K. R., Fewell, J. H. & Rissing, S. W. 2000. Sex ratio determination by queens and workers in the ant Pheidole desertorum. Animal Behaviour 59: 523-527.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1393","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_embolopyx","ant",2,"Holldobler & Wilson, 1990",300,"Beckers et al., 1989","1","1",0,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,0.468,0.993,"0.468, 0.487, 0.993",3,NA,NA,NA,NA
"1394","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_fallax","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",10000,"Beckers et al., 1989","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1395","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_fervens","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1396","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_fervida","ant",2,"Ito & Higashi, 1990",4636,"Ito & Higashi, 1990","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1397","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_fiorii","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1398","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_flavens","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1399","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_floridana","ant",2,"Holldobler & Wilson, 1990",1000,"King & Porter, 2007","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1400","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_gilvescens","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1401","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_harrisonfordi","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1402","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_hortensis","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1403","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_hyatti","ant",2,"Rajakumar et al., 2018; Huang, 2010",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1404","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_indica","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1405","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_lamia","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1406","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_metallescens","ant",2,"Holldobler & Wilson, 1990",1000,"King & Porter, 2007","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1407","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_minutula","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1408","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_moerens","ant",2,"Holldobler & Wilson, 1990; Rajakumar et al., 2018",600,"King & Porter, 2007","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1409","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_morrisii","ant",2,"Holldobler & Wilson, 1990; Huang et al., 2013; Rajakumar et al., 2018",2500,"King & Porter, 2007","",NA,NA,4,4,1,"no ovaries in this species. Khila, A. & Abouheif, E. 2010. Evaluating the role of reproductive constraints in ant social evolution. Philos Trans R Soc Lond B Biol Sci. 365(1540): 617-630.",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1410","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_multispina","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1411","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_navigans","ant",2,"Lillico-Ouachour et al., 2018",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1412","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_nigricula","ant",2,"Holldobler & Wilson, 1990; Longino, 2019",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1413","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_obscurithorax","ant",2,"Holldobler & Wilson, 1990",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1414","Formicidae","Myrmicinae","Pheidolini","Pheidole - synonymous with Pheidole arizonica","Pheidole_obtusospinosa","ant",3,"Huang et al., 2013; Rajakumar et al., 2018",1783,"Huang & Wheeler, 2011","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1415","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_pallidula","ant",2,"Huang et al., 2013; Gordon et al., 2018; Wheeler, 1991",5533.33,"Beckers, 1989; Kaspari & Vargo, 1995; Fjerdingstad & Crozier, 2006","1","1,18",1,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,0.511,1.541,"0.542, 0.516, 0.572, 0.577, 0.630, 0.574, 0.619, 0.617, 0.638, 0.535, 0.535, 0.561, 0.833, 0.586, 0.511, 0.556, 1.462, 1.541, 1.181, 1.138, 1.203, 1.345, 1.324, 1.316, 1.251, 1.147, 1.282, 1.322, 1.188, 1.381, 1.181",31,0.808,NA,1,"0.808"
"1416","Formicidae","Myrmicinae","Pheidolini","Pheidole","Pheidole_pilifera","ant",2,"Holldobler & Wilson, 1990; Rajakumar et al., 2018",NA,"","",NA,NA,4,4,0,"multiple sources describing Pheidole genus as completely lacking ovaries. No indication in intrageneric variation but confidence marked as 0 just to be safe. Example of ref = workers lack ovaries and are thus invariably sterile regardless of the queen mating frequency and numbers of queens per colony. Huang MH, Wheeler DE, Fjerdingstad EJ. Mating system evolution and worker caste diversity in Pheidole ants. Mol Ecol. 2013 Apr;22(7):1998-2010. ",NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
